ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Partial_Cognacy,Alignment,Morphemes,Note
Iskonawa-57_grass-1,,Iskonawa,57_grass,wãsi,wãsi,w ã s i,,zariquiey2017,508,,,,0,- w ã s i -,grass/wasi,
Chakobo-57_grass-1,,Chakobo,57_grass,wasi,wasi,w a s i,,zingg1998,508,,,,0,- w a s i -,grass/wasi,
Pakawara-57_grass-1,,Pakawara,57_grass,tsiki,tsiki,ts i k i,,key2000,510,,,,0,ts i k i,grass/tʃaka,
Kakataibo-57_grass-1,,Kakataibo,57_grass,ʂuβi,ʂuβi,ʂ u β i,,zariquiey2017,512,,,,0,ʂ u β i,grass/ʂuβi,
Kaxarari-57_grass-1,,Kaxarari,57_grass,wasai,wasai,w a s a,,couto2005,508,,,,0,- w a s a -,grass/wasi,
Mastanawa-57_grass-1,,Mastanawa,57_grass,ɸasi,ɸasi,ɸ a s i,,zariquiey2017,508,,,,0,ɸ - a s i -,grass/wasi,
Chaninawa-57_grass-1,,Chaninawa,57_grass,ɸasi,ɸasi,ɸ a s i,,zariquiey2017,508,,,,0,ɸ - a s i -,grass/wasi,
Sharanawa-57_grass-1,,Sharanawa,57_grass,ɸasi,ɸasi,ɸ a s i,,zariquiey2017,508,,,,0,ɸ - a s i -,grass/wasi,
Amawaka-57_grass-1,,Amawaka,57_grass,wasi,wasi,w a s i,,zariquiey2017,508,,,,0,- w a s i -,grass/wasi,
Nawa-57_grass-1,,Nawa,57_grass,ɸasi,ɸasi,ɸ a s i,,zariquiey2017,508,,,,0,ɸ - a s i -,grass/wasi,
Marinawa-57_grass-1,,Marinawa,57_grass,ʧaka,ʧaka,tʃ a k a,,zariquiey2017,511,,,,0,tʃ a k a,grass/tʃaka,
Yaminawa-57_grass-1,,Yaminawa,57_grass,ɸasi,ɸasi,ɸ a s i,,zariquiey2017,508,,,,0,ɸ - a s i -,grass/wasi,
Kashinawa_P-57_grass-1,,Kashinawa_P,57_grass,asi,asi,a s i,,zariquiey2017,508,,,,0,- - a s i -,grass/wasi,
Matses-156_tree-1,,Matses,156_tree,kuɨte,kuɨte,kʷ ɨ t e,,fleck2005,1341,,,,49,k u ɨ t e,fire/firewood,
Matis-156_tree-1,,Matis,156_tree,iwi,iwi,i w i,,fleck2005,423,,,,69 68,- i w i,tree/wood,
Marubo-156_tree-1,,Marubo,156_tree,iwi,iwi,i w i,,fleck2005,423,,,,69 68,- i w i,tree/wood,
Katukina-156_tree-1,,Katukina,156_tree,hiwi,hiwi,h i w i,,aguiar1994,423,,,,69 68,h i w i,tree/wood,
Kanamari-156_tree-1,,Kanamari,156_tree,hiwi,hiwi,h i w i,,aguiar1994,423,,,,69 68,h i w i,tree/wood,
Shipibo_Konibo-156_tree-1,,Shipibo_Konibo,156_tree,hiwi,hiwi,h i w i,,fleck2005,423,,,,69 68,h i w i,tree/wood,
Kapanawa-156_tree-1,,Kapanawa,156_tree,hiwi,hiwi,h i w i,,loos1998,423,,,,69 68,h i w i,tree/wood,
Arara-156_tree-1,,Arara,156_tree,iwi,iwi,i w i,,cunha1993,423,,,,69,- i w i,tree _bi,
Shanenawa-156_tree-1,,Shanenawa,156_tree,iwi,iwi,i w i,,lanes2005,423,,,,69 68,- i w i,tree/wood,
Yawanawa-156_tree-1,,Yawanawa,156_tree,iwi,iwi,i w i,,paula1992,423,,,,69 68,- i w i,tree/wood,
Nukini-156_tree-1,,Nukini,156_tree,iwi,iwi,i w i,,aguiar2004,423,,,,69 68,- i w i,tree/wood,
Poyanawa-156_tree-1,,Poyanawa,156_tree,iwi,iwi,i w i,,paula1992,423,,,,69 68,- i w i,tree/wood,
Iskonawa-156_tree-1,,Iskonawa,156_tree,iβi,iβi,i β i,,zariquiey2017,423,,,,69 68,- i β i,tree/wood,
Chakobo-156_tree-1,,Chakobo,156_tree,hiwi,hiwi,h i w i,,zingg1998,423,,,,69,h i w i,tree/wood,
Pakawara-156_tree-1,,Pakawara,156_tree,hiwi,hiwi,h i w i,,key2000,423,,,,53,h i w i,tree/wood,
Kakataibo-156_tree-1,,Kakataibo,156_tree,i,i,i,,zariquiey2017,423,,,,69,- i - -,tree/wood,
Kaxarari-156_tree-1,,Kaxarari,156_tree,hiwi,hiwi,h i w i,,couto2005,423,,,,69 68,h i w i,tree/wood,
Mastanawa-156_tree-1,,Mastanawa,156_tree,di,di,d i,,zariquiey2017,1338,,,,50,d i,forest,
Chaninawa-156_tree-1,,Chaninawa,156_tree,di:,di:,d iː,,zariquiey2017,1338,,,,50,d iː,forest,
Sharanawa-156_tree-1,,Sharanawa,156_tree,iwi,iwi,i w i,,zariquiey2017,423,,,,69 68,- i w i,tree/wood,
Amawaka-156_tree-1,,Amawaka,156_tree,wimbi,wimbi,h iː,,zariquiey2017,423,,,,62,h iː - -,tree/wood,
Nawa-156_tree-1,,Nawa,156_tree,di:,di:,d iː,,zariquiey2017,1338,,,,50,d iː,forest,
Marinawa-156_tree-1,,Marinawa,156_tree,di,di,d i,,zariquiey2017,1338,,,,50,d i,forest,
Yaminawa-156_tree-1,,Yaminawa,156_tree,ibi,ibi,i β i,,zariquiey2017,423,,,,69 68,- i β i,tree/wood,
Kashinawa_P-156_tree-1,,Kashinawa_P,156_tree,hi,hi,h i,,zariquiey2017,423,,,,69,h i - -,tree/wood,
Kashinawa_P-156_tree-2,,Kashinawa_P,156_tree,ni,ni,n i,,zariquiey2017,1338,,,,38,n i,forest,
Kashinawa_B-156_tree-1,,Kashinawa_B,156_tree,ni,ni,n i,,camargo1995,1338,,,,38,n i,forest,
Matses-41_father-1,,Matses,41_father,papa,papa,p a p a,,fleck2005,273,,,,0,p a p a,father,
Matis-41_father-1,,Matis,41_father,mama,mama,m a m a,,fleck2005,364,,,,0,m a m a,large,
Marubo-41_father-1,,Marubo,41_father,papa,papa,p a p a,,fleck2005,273,,,,0,p a p a,father,
Katukina-41_father-1,,Katukina,41_father,papa,papa,p a p a,,aguiar1994,273,,,,0,p a p a,father,
Shipibo_Konibo-41_father-1,,Shipibo_Konibo,41_father,papa,papa,p a p a,,fleck2005,273,,,,0,p a p a,father,
Kapanawa-41_father-1,,Kapanawa,41_father,papa,papa,p a p a,,loos1998,273,,,,0,p a p a,father,
Arara-41_father-1,,Arara,41_father,ɨpa,ɨpa,ɨ p a,,cunha1993,360,,,,0,ɨ p a,ɨ_ father,
Shanenawa-41_father-1,,Shanenawa,41_father,ɨpa,ɨpa,ɨ p a,,lanes2005,360,,,,0,ɨ p a,ɨ_ father,
Yawanawa-41_father-1,,Yawanawa,41_father,ɨpa,ɨpa,ɨ p a,,paula1992,360,,,,0,ɨ p a,ɨ_ father,
Poyanawa-41_father-1,,Poyanawa,41_father,ɨpa,ɨpa,ɨ p a,,paula1992,360,,,,0,ɨ p a,ɨ_ father,
Iskonawa-41_father-1,,Iskonawa,41_father,ɨpa,ɨpa,ɨ p a,,zariquiey2017,360,,,,0,ɨ p a,ɨ_ father,
Chakobo-41_father-1,,Chakobo,41_father,papa,papa,p a p a,,zingg1998,273,,,,0,p a p a,father,
Chakobo-41_father-2,,Chakobo,41_father,ɨpa,ɨpa,ɨ p a,,zingg1998,360,,,,0,ɨ p a,ɨ_ father,
Pakawara-41_father-1,,Pakawara,41_father,ɨpa,ɨpa,ɨ p a,,key2000,360,,,,0,ɨ p a,ɨ_ father,
Kakataibo-41_father-1,,Kakataibo,41_father,papa,papa,p a p a,,zariquiey2017,273,,,,0,p a p a,father,
Kaxarari-41_father-1,,Kaxarari,41_father,ɨpa,ɨpa,ɨ p a,,couto2005,360,,,,0,ɨ p a,ɨ_ father,
Mastanawa-41_father-1,,Mastanawa,41_father,ɨpa,ɨpa,ɨ p a,,zariquiey2017,360,,,,0,ɨ p a,ɨ_ father,
Chaninawa-41_father-1,,Chaninawa,41_father,ɨpa,ɨpa,ɨ p a,,zariquiey2017,360,,,,0,ɨ p a,ɨ_ father,
Sharanawa-41_father-1,,Sharanawa,41_father,ɨpa,ɨpa,ɨ p a,,zariquiey2017,360,,,,0,ɨ p a,ɨ_ father,
Amawaka-41_father-1,,Amawaka,41_father,ɨpa,ɨpa,ɨ p a,,zariquiey2017,360,,,,0,ɨ p a,ɨ_ father,
Nawa-41_father-1,,Nawa,41_father,ɨpa,ɨpa,ɨ p a,,zariquiey2017,360,,,,0,ɨ p a,ɨ_ father,
Marinawa-41_father-1,,Marinawa,41_father,ɨpa,ɨpa,ɨ p a,,zariquiey2017,360,,,,0,ɨ p a,ɨ_ father,
Marinawa-41_father-2,,Marinawa,41_father,iɸu,iɸu,i ɸ u,,zariquiey2017,363,,,,0,i ɸ u,owner,
Yaminawa-41_father-1,,Yaminawa,41_father,ɨpa,ɨpa,ɨ p a,,zariquiey2017,360,,,,0,ɨ p a,ɨ_ father,
Kashinawa_P-41_father-1,,Kashinawa_P,41_father,ɨpa,ɨpa,ɨ p a,,zariquiey2017,360,,,,0,ɨ p a,ɨ_ father,
Kashinawa_B-41_father-1,,Kashinawa_B,41_father,ɨpa,ɨpa,ɨ p a,,camargo1995,360,,,,0,ɨ p a,ɨ_ father,
Matses-87_mother-1,,Matses,87_mother,tita,tita,t i t a,,fleck2005,750,,,,0,t i t a - - - -,mother/tita,
Matis-87_mother-1,,Matis,87_mother,tita ani,tita ani,t i t a + a n i,,fleck2005,750,,,,0,t i t a + a n i,mother/tita big,
Marubo-87_mother-1,,Marubo,87_mother,ɨwa,ɨwa,ɨ w a,,fleck2005,749,,,,0,ɨ w a,ɨ_ mother,
Katukina-87_mother-1,,Katukina,87_mother,ewa,ɨwa,ɨ w a,,aguiar1994,749,,,,0,ɨ w a,ɨ_ mother,
Shipibo_Konibo-87_mother-1,,Shipibo_Konibo,87_mother,tita,tita,t i t a,,fleck2005,750,,,,0,t i t a - - - -,mother/tita,
Kapanawa-87_mother-1,,Kapanawa,87_mother,mama,mama,m a m a,,loos1998,754,,,,0,m a m a,mother/mama,
Arara-87_mother-1,,Arara,87_mother,ɨwa,ɨwa,ɨ w a,,cunha1993,749,,,,0,ɨ w a,ɨ_ mother,
Shanenawa-87_mother-1,,Shanenawa,87_mother,ɨwa,ɨwa,ɨ w a,,lanes2005,749,,,,0,ɨ w a,ɨ_ mother,
Yawanawa-87_mother-1,,Yawanawa,87_mother,ɨwa,ɨwa,ɨ w a,,paula1992,749,,,,0,ɨ w a,ɨ_ mother,
Poyanawa-87_mother-1,,Poyanawa,87_mother,ɨwa,ɨwa,ɨ w a,,paula1992,749,,,,0,ɨ w a,ɨ_ mother,
Iskonawa-87_mother-1,,Iskonawa,87_mother,ɨwa,ɨwa,ɨ w a,,zariquiey2017,749,,,,0,ɨ w a,ɨ_ mother,
Chakobo-87_mother-1,,Chakobo,87_mother,ha?iwa,haʔiwa,i w a,,zingg1998,749,,,,0,i w a,ɨ_ mother,
Pakawara-87_mother-1,,Pakawara,87_mother,kai,kai,k a j,,key2000,753,,,,0,k a i,mother/kai,
Kakataibo-87_mother-1,,Kakataibo,87_mother,tita,tita,t i t a,,zariquiey2017,750,,,,0,t i t a - - - -,mother/tita,
Kaxarari-87_mother-1,,Kaxarari,87_mother,ɨwa,ɨwa,ɨ w a,,couto2005,749,,,,0,ɨ w a,ɨ_ mother,
Mastanawa-87_mother-1,,Mastanawa,87_mother,ɨwa,ɨwa,ɨ w a,,zariquiey2017,749,,,,0,ɨ w a,ɨ_ mother,
Chaninawa-87_mother-1,,Chaninawa,87_mother,ɨwa,ɨwa,ɨ w a,,zariquiey2017,749,,,,0,ɨ w a,ɨ_ mother,
Sharanawa-87_mother-1,,Sharanawa,87_mother,ɨwa,ɨwa,ɨ w a,,zariquiey2017,749,,,,0,ɨ w a,ɨ_ mother,
Amawaka-87_mother-1,,Amawaka,87_mother,ɨwa,ɨwa,ɨ w a,,zariquiey2017,749,,,,0,ɨ w a,ɨ_ mother,
Nawa-87_mother-1,,Nawa,87_mother,ɨwa,ɨwa,ɨ w a,,zariquiey2017,749,,,,0,ɨ w a,ɨ_ mother,
Marinawa-87_mother-1,,Marinawa,87_mother,ɨwa,ɨwa,ɨ w a,,zariquiey2017,749,,,,0,ɨ w a,ɨ_ mother,
Yaminawa-87_mother-1,,Yaminawa,87_mother,ɨwa,ɨwa,ɨ w a,,zariquiey2017,749,,,,0,ɨ w a,ɨ_ mother,
Kashinawa_P-87_mother-1,,Kashinawa_P,87_mother,ɨwa,ɨwa,ɨ w a,,zariquiey2017,749,,,,0,ɨ w a,ɨ_ mother,
Kashinawa_B-87_mother-1,,Kashinawa_B,87_mother,ɨwa,ɨwa,ɨ w a,,camargo1995,749,,,,0,ɨ w a,ɨ_ mother,
Matses-72_husband-1,,Matses,72_husband,βɨnɨ,βɨnɨ,β ɨ n ɨ,,fleck2005,634,,,,0,- - - - β ɨ n ɨ,male,
Matis-72_husband-1,,Matis,72_husband,βɨnɨ,βɨnɨ,β ɨ n ɨ,,fleck2005,634,,,,0,- - - - β ɨ n ɨ,male,
Marubo-72_husband-1,,Marubo,72_husband,βɨnɨ,βɨnɨ,β ɨ n ɨ,,fleck2005,634,,,,0,- - - - β ɨ n ɨ,male,
Katukina-72_husband-1,,Katukina,72_husband,βuni,βuni,β u n i,,aguiar1994,634,,,,0,- - - - β u n i,male,
Shipibo_Konibo-72_husband-1,,Shipibo_Konibo,72_husband,βɨnɨ,βɨnɨ,β ɨ n ɨ,,fleck2005,634,,,,2,- - - - β ɨ n ɨ,male,
Kapanawa-72_husband-1,,Kapanawa,72_husband,βɨnɨ,βɨnɨ,β ɨ n ɨ,,loos1998,634,,,,0,- - - - β ɨ n ɨ,male,
Shanenawa-72_husband-1,,Shanenawa,72_husband,ɸɨnɨ,ɸɨnɨ,ɸ ɨ n ɨ,,lanes2005,634,,,,0,- - - - ɸ ɨ n ɨ,male,
Yawanawa-72_husband-1,,Yawanawa,72_husband,βɨnɨ,βɨnɨ,β ɨ n ɨ,,paula1992,634,,,,0,- - - - β ɨ n ɨ,male,
Nukini-72_husband-1,,Nukini,72_husband,βɨnɨ,βɨnɨ,β ɨ n ɨ,,aguiar2004,634,,,,0,- - - - β ɨ n ɨ,male,
Poyanawa-72_husband-1,,Poyanawa,72_husband,βɨdɨ,βɨdɨ,β ɨ d ɨ,,paula1992,634,,,,0,- - - - β ɨ d ɨ,male,
Iskonawa-72_husband-1,,Iskonawa,72_husband,βɨnɨ,βɨnɨ,β ɨ n ɨ,,zariquiey2017,634,,,,0,- - - - β ɨ n ɨ,male,
Chakobo-72_husband-1,,Chakobo,72_husband,βɨnɨ,βɨnɨ,β ɨ n ɨ,,zingg1998,634,,,,0,- - - - β ɨ n ɨ,male,
Pakawara-72_husband-1,,Pakawara,72_husband,wɨnɨ,wɨnɨ,w ɨ n ɨ,,key2000,634,,,,0,- - - - w ɨ n ɨ,male,
Kakataibo-72_husband-1,,Kakataibo,72_husband,βɨnɨ,βɨnɨ,β ɨ n ɨ,,zariquiey2017,634,,,,0,- - - - β ɨ n ɨ,male,
Kaxarari-72_husband-1,,Kaxarari,72_husband,wɨnɨ,wɨnɨ,w ɨ n ɨ,,couto2005,634,,,,0,- - - - w ɨ n ɨ,male,
Mastanawa-72_husband-1,,Mastanawa,72_husband,ɨnhuɨdɨ,ɨnhuɨdɨ,ɨ n w ɨ d ɨ,,zariquiey2017,634,,,,0,- - ɨ n w ɨ d ɨ,my male,
Chaninawa-72_husband-1,,Chaninawa,72_husband,dukuɸɨdɨ,dukuɸɨdɨ,d u k u ɸ ɨ d ɨ,,zariquiey2017,634,,,,0,d u k u ɸ ɨ d ɨ,our male,
Chaninawa-72_husband-2,,Chaninawa,72_husband,ɨwɨɸɨdɨ,ɨwɨɸɨdɨ,ɨ w ɨ ɸ ɨ d ɨ,,zariquiey2017,634,,,,0,- ɨ w ɨ ɸ ɨ d ɨ,my male,
Sharanawa-72_husband-1,,Sharanawa,72_husband,ɸɨdɨ,ɸɨdɨ,ɸ ɨ d ɨ,,zariquiey2017,634,,,,0,- - - - ɸ ɨ d ɨ,male,
Amawaka-72_husband-1,,Amawaka,72_husband,wɨndɨ,wɨndɨ,w ɨ nd ɨ,,zariquiey2017,634,,,,0,- - - - w ɨ nd ɨ,male,
Nawa-72_husband-1,,Nawa,72_husband,ɸɨdɨ,ɸɨdɨ,ɸ ɨ d ɨ,,zariquiey2017,634,,,,0,- - - - ɸ ɨ d ɨ,male,
Marinawa-72_husband-1,,Marinawa,72_husband,ɸɨndi,ɸɨndi,ɸ ɨ nd i,,zariquiey2017,634,,,,0,- - - - ɸ ɨ nd i,male,
Yaminawa-72_husband-1,,Yaminawa,72_husband,wɨdɨ,wɨdɨ,w ɨ d ɨ,,zariquiey2017,634,,,,0,- - - - w ɨ d ɨ,male,
Kashinawa_P-72_husband-1,,Kashinawa_P,72_husband,βɨni,βɨni,β ɨ n i,,zariquiey2017,634,,,,0,- - - - β ɨ n i,male,
Kashinawa_B-72_husband-1,,Kashinawa_B,72_husband,βɨnɨ,βɨnɨ,β ɨ n ɨ,,camargo1995,634,,,,0,- - - - β ɨ n ɨ,male,
Matses-172_wife-1,,Matses,172_wife,tʃido,tʃido,tʃ i d o,,fleck2005,1466,,,,0,tʃ i d o,woman/wife/tʃido,
Matis-172_wife-1,,Matis,172_wife,awin,awin,a w i n,,fleck2005,1460,,,,0,- a w i - - - - - n -,woman/wife/awin,
Marubo-172_wife-1,,Marubo,172_wife,ain,ain,a i n,,fleck2005,1460,,,,0,- a - i - - - - - n -,woman/wife/awin,
Katukina-172_wife-1,,Katukina,172_wife,ain,ain,a i n,,aguiar1994,1460,,,,0,- a - i - - - - - n -,woman/wife/awin,
Shipibo_Konibo-172_wife-1,,Shipibo_Konibo,172_wife,awin,awin,a w i n,,fleck2005,1460,,,,0,- a w i - - - - - n -,woman/wife/awin,
Kapanawa-172_wife-1,,Kapanawa,172_wife,awin,awin,a w i n,,loos1998,1460,,,,0,- a w i - - - - - n -,woman/wife/awin,
Kapanawa-172_wife-2,,Kapanawa,172_wife,ainβu,ainβu,a i n + β u,,loos1998,1460,,,,0,- a - i n + β - u - -,woman/wife/awin _bu,
Arara-172_wife-1,,Arara,172_wife,amĩ,amĩ,a m ĩ,,cunha1993,1460,,,,0,- a - - - - - m ĩ - -,female,
Shanenawa-172_wife-1,,Shanenawa,172_wife,awin,awin,a w i n,,lanes2005,1460,,,,0,- a w i - - - - - n -,woman/wife/awin,
Yawanawa-172_wife-1,,Yawanawa,172_wife,awin,awin,a w i n,,paula1992,1460,,,,0,- a w i - - - - - n -,woman/wife/awin,
Poyanawa-172_wife-1,,Poyanawa,172_wife,awĩ,awĩ,a w ĩ,,paula1992,1460,,,,0,- a w ĩ - - - - - - -,woman/wife/awin,
Iskonawa-172_wife-1,,Iskonawa,172_wife,awĩ,awĩ,a w ĩ,,zariquiey2017,1460,,,,0,- a w ĩ - - - - - - -,woman/wife/awin,
Chakobo-172_wife-1,,Chakobo,172_wife,awini,awini,a w i n i,,zingg1998,1460,,,,0,- a w i n i - - - - -,woman/wife/awin,
Pakawara-172_wife-1,,Pakawara,172_wife,?awini,ʔawini,ʔ a w i n i,,key2000,1460,,,,0,ʔ a w i - n i - - - -,woman/wife/awin,
Kakataibo-172_wife-1,,Kakataibo,172_wife,ʂano,ʂano,ʂ a n o,,zariquiey2017,1469,,,,0,ʂ a n o,woman/wife/ʂano,
Kaxarari-172_wife-1,,Kaxarari,172_wife,ɨitahi,ɨitahi,ɨ i t a h i,,couto2005,1467,,,,0,ɨ i t a h i,my woman/wife/itahi,
Mastanawa-172_wife-1,,Mastanawa,172_wife,ɨnwɨami,ɨnwɨami,ɨ w ɨ n + a m i,,zariquiey2017,1460,,,,0,- ɨ w ɨ n + a m i - -,my woman/wife/awin,
Chaninawa-172_wife-1,,Chaninawa,172_wife,ɨwɨami,ɨwɨami,ɨ w ɨ + a m i n,,zariquiey2017,1460,,,,0,- ɨ w ɨ - - + a m i n,my woman/wife/awin,
Chaninawa-172_wife-2,,Chaninawa,172_wife,ɨwɨaβi,ɨwɨaβi,ɨ w ɨ + a β i n,,zariquiey2017,1460,,,,0,- ɨ w ɨ - - + a β i n,my woman/wife/awin,
Sharanawa-172_wife-1,,Sharanawa,172_wife,awin,awin,a w i n,,zariquiey2017,1460,,,,0,- a w i - - - - - n -,woman/wife/awin,
Amawaka-172_wife-1,,Amawaka,172_wife,ain,ain,a i n,,zariquiey2017,1460,,,,0,- a - i - - - - - n -,woman/wife/awin,
Nawa-172_wife-1,,Nawa,172_wife,a:mi,a:mi,aː m i,,zariquiey2017,1460,,,,0,- aː - - - - - m i - -,woman/wife/awin,
Marinawa-172_wife-1,,Marinawa,172_wife,ami,ami,a m i,,zariquiey2017,1460,,,,0,- a - - - - - m i - -,woman/wife/awin,
Marinawa-172_wife-2,,Marinawa,172_wife,pandu,pandu,p a ⁿd u,,zariquiey2017,1464,,,,0,p a ⁿd u,woman/wife/paⁿdu,
Yaminawa-172_wife-1,,Yaminawa,172_wife,awĩ,awĩ,a w ĩ,,zariquiey2017,1460,,,,0,- a w ĩ - - - - - - -,woman/wife/awin,
Kashinawa_P-172_wife-1,,Kashinawa_P,172_wife,ajʔ,ajʔ,a j ʔ,,zariquiey2017,1468,,,,0,a j ʔ,woman/wife/awin,
Kashinawa_B-172_wife-1,,Kashinawa_B,172_wife,aĩ,aĩ,a ĩ,,camargo1995,1460,,,,0,- a - ĩ - - - - - - -,woman/wife/awin,
Matses-100_personhuman-1,,Matses,100_personhuman,matses,matses,m a ts e s,,fleck2005,858,,,,0,m a ts e s,person/matses,
Matis-100_personhuman-1,,Matis,100_personhuman,matses,matses,m a ts e s,,fleck2005,858,,,,0,m a ts e s,person/matses,
Marubo-100_personhuman-1,,Marubo,100_personhuman,jura,jura,j u r a,,fleck2005,855,,,,0,j u r a,body,
Shipibo_Konibo-100_personhuman-1,,Shipibo_Konibo,100_personhuman,huni,huni,h u n i,,fleck2005,856,,,,0,( - - - - - ) h u n i,person,
Kapanawa-100_personhuman-1,,Kapanawa,100_personhuman,huni,huni,h u n i,,loos1998,856,,,,0,( - - - - - ) h u n i,person,
Arara-100_personhuman-1,,Arara,100_personhuman,jura,jura,j u r a,,cunha1993,855,,,,0,j u r a,body,
Shanenawa-100_personhuman-1,,Shanenawa,100_personhuman,jura,jura,j u r a,,lanes2005,855,,,,0,j u r a,body,
Yawanawa-100_personhuman-1,,Yawanawa,100_personhuman,jura,jura,j u r a,,paula1992,855,,,,0,j u r a,body,
Nukini-100_personhuman-1,,Nukini,100_personhuman,nukuni,nukuni,n u k u + u n i,,aguiar2004,856,,,,0,( n u k u + ) - u n i,our person,
Poyanawa-100_personhuman-1,,Poyanawa,100_personhuman,undi,undi,u nd i,,paula1992,856,,,,0,( - - - - - ) - u nd i,person,
Iskonawa-100_personhuman-1,,Iskonawa,100_personhuman,uni,uni,u n i,,zariquiey2017,856,,,,0,( - - - - - ) - u n i,person,
Chakobo-100_personhuman-1,,Chakobo,100_personhuman,nu?iria,nuʔiria,n u ʔ i r i a,,zingg1998,807,,,,0,n u ʔ i r i a,?,
Pakawara-100_personhuman-1,,Pakawara,100_personhuman,huni,huni,h u n i,,key2000,856,,,,0,( - - - - - ) h u n i,person,
Kakataibo-100_personhuman-1,,Kakataibo,100_personhuman,uni,uni,u n i,,zariquiey2017,856,,,,0,( - - - - - ) - u n i,person,
Kaxarari-100_personhuman-1,,Kaxarari,100_personhuman,huni,huni,h u n i,,couto2005,856,,,,0,( - - - - - ) h u n i,person,
Mastanawa-100_personhuman-1,,Mastanawa,100_personhuman,juɾa,juɾa,j u ɾ a,,zariquiey2017,855,,,,0,j u ɾ a,body,
Chaninawa-100_personhuman-1,,Chaninawa,100_personhuman,ju:ɾa,ju:ɾa,j uː ɾ a,,zariquiey2017,855,,,,0,j uː ɾ a,body,
Sharanawa-100_personhuman-1,,Sharanawa,100_personhuman,juɾa,juɾa,j u ɾ a,,zariquiey2017,855,,,,0,j u ɾ a,body,
Amawaka-100_personhuman-1,,Amawaka,100_personhuman,juɾa,juɾa,j u ɾ a,,zariquiey2017,855,,,,0,j u ɾ a,body,
Nawa-100_personhuman-1,,Nawa,100_personhuman,ju:ɾa,ju:ɾa,j uː ɾ a,,zariquiey2017,855,,,,0,j uː ɾ a,body,
Marinawa-100_personhuman-1,,Marinawa,100_personhuman,juɾa,juɾa,j u ɾ a,,zariquiey2017,855,,,,0,j u ɾ a,body,
Yaminawa-100_personhuman-1,,Yaminawa,100_personhuman,juɾa,juɾa,j u ɾ a,,zariquiey2017,855,,,,0,j u ɾ a,body,
Kashinawa_P-100_personhuman-1,,Kashinawa_P,100_personhuman,huni,huni,h u n i,,zariquiey2017,856,,,,0,( - - - - - ) h u n i,person,
Kashinawa_B-100_personhuman-1,,Kashinawa_B,100_personhuman,yuda,yuda,j u d a,,camargo1995,855,,,,0,j u d a,body,
Matses-90_name-1,,Matses,90_name,kuɨmɨdaid,kuɨmɨdaid,kʷ ɨ + m ɨ + d a i d,,fleck2005,774,,,,0,kʷ ɨ + m ɨ + d a i d,call _REFL _NOMLZ,
Matis-90_name-1,,Matis,90_name,anɨ,anɨ,a n ɨ,,fleck2005,771,,,,0,- a - n ɨ,name,
Marubo-90_name-1,,Marubo,90_name,anɨ,anɨ,a n ɨ,,fleck2005,771,,,,0,- a - n ɨ,name,
Shipibo_Konibo-90_name-1,,Shipibo_Konibo,90_name,hanɨ,hanɨ,h a n ɨ,,fleck2005,771,,,,0,h a - n ɨ,name,
Kapanawa-90_name-1,,Kapanawa,90_name,hanɨ,hanɨ,h a n ɨ,,loos1998,771,,,,0,h a - n ɨ,name,
Arara-90_name-1,,Arara,90_name,aɨndɨ,aɨndɨ,a ɨ nd ɨ,,cunha1993,771,,,,0,- a ɨ nd ɨ,name,
Shanenawa-90_name-1,,Shanenawa,90_name,anɨ,anɨ,a n ɨ,,lanes2005,771,,,,0,- a - n ɨ,name,
Yawanawa-90_name-1,,Yawanawa,90_name,anɨ,anɨ,a n ɨ,,paula1992,771,,,,0,- a - n ɨ,name,
Poyanawa-90_name-1,,Poyanawa,90_name,andɨ,andɨ,a nd ɨ,,paula1992,771,,,,0,- a - nd ɨ,name,
Iskonawa-90_name-1,,Iskonawa,90_name,anɨ,anɨ,a n ɨ,,zariquiey2017,771,,,,0,- a - n ɨ,name,
Chakobo-90_name-1,,Chakobo,90_name,hanɨ,hanɨ,h a n ɨ,,zingg1998,771,,,,0,h a - n ɨ,name,
Kakataibo-90_name-1,,Kakataibo,90_name,anɨ,anɨ,a n ɨ,,zariquiey2017,771,,,,0,- a - n ɨ,name,
Kaxarari-90_name-1,,Kaxarari,90_name,halɨ,halɨ,h a l ɨ,,couto2005,771,,,,0,h a - l ɨ,name,
Mastanawa-90_name-1,,Mastanawa,90_name,adɨ,adɨ,a d ɨ,,zariquiey2017,771,,,,0,- a - d ɨ,name,
Chaninawa-90_name-1,,Chaninawa,90_name,adɨ,adɨ,a d ɨ,,zariquiey2017,771,,,,0,- a - d ɨ,name,
Sharanawa-90_name-1,,Sharanawa,90_name,adɨ,adɨ,a d ɨ,,zariquiey2017,771,,,,0,- a - d ɨ,name,
Amawaka-90_name-1,,Amawaka,90_name,handɨ,handɨ,h a nd ɨ,,zariquiey2017,771,,,,0,h a - nd ɨ,name,
Nawa-90_name-1,,Nawa,90_name,adɨ,adɨ,a d ɨ,,zariquiey2017,771,,,,0,- a - d ɨ,name,
Marinawa-90_name-1,,Marinawa,90_name,andɨ,andɨ,a nd ɨ,,zariquiey2017,771,,,,0,- a - nd ɨ,name,
Yaminawa-90_name-1,,Yaminawa,90_name,adɨ,adɨ,a d ɨ,,zariquiey2017,771,,,,0,- a - d ɨ,name,
